loan_id,account_id,amount_loan,duration,payments,status,type,amount_trans,balance,date_diff
5435,2279,314688,48,6556,,credit,231.6,44079.8,1814400.0
5435,2279,314688,48,6556,,withdrawal,30.0,44049.8,259200.0
5435,2279,314688,48,6556,,withdrawal,6100.0,37949.8,345600.0
5435,2279,314688,48,6556,,credit,39338.0,77287.8,777600.0
5435,2279,314688,48,6556,,withdrawal,29700.0,47587.8,1987200.0
5435,2279,314688,48,6556,,credit,266.0,47853.8,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,47823.8,345600.0
5435,2279,314688,48,6556,,withdrawal,4400.0,43423.8,0.0
5435,2279,314688,48,6556,,credit,39338.0,82761.8,777600.0
5435,2279,314688,48,6556,,withdrawal,7542.0,75219.8,1036800.0
5435,2279,314688,48,6556,,withdrawal,21982.0,53237.8,950400.0
5435,2279,314688,48,6556,,withdrawal,15300.0,37937.8,259200.0
5435,2279,314688,48,6556,,credit,233.6,38171.4,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,38141.4,432000.0
5435,2279,314688,48,6556,,credit,39338.0,77479.4,777600.0
5435,2279,314688,48,6556,,withdrawal,4600.0,72879.4,1209600.0
5435,2279,314688,48,6556,,withdrawal,14098.0,58781.4,172800.0
5435,2279,314688,48,6556,,withdrawal,19500.0,39281.4,777600.0
5435,2279,314688,48,6556,,withdrawal,2700.0,36581.4,172800.0
5435,2279,314688,48,6556,,withdrawal,7800.0,28781.4,172800.0
5435,2279,314688,48,6556,,credit,191.3,28972.8,1814400.0
5435,2279,314688,48,6556,,withdrawal,30.0,28942.8,86400.0
5435,2279,314688,48,6556,,withdrawal,4200.0,24742.8,518400.0
5435,2279,314688,48,6556,,credit,39338.0,64080.8,777600.0
5435,2279,314688,48,6556,,withdrawal,17400.0,46680.8,1641600.0
5435,2279,314688,48,6556,,withdrawal,24513.0,22167.8,86400.0
5435,2279,314688,48,6556,,credit,192.7,22360.5,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,22330.5,432000.0
5435,2279,314688,48,6556,,credit,39338.0,61668.5,777600.0
5435,2279,314688,48,6556,,withdrawal,6100.0,55568.5,1728000.0
5435,2279,314688,48,6556,,withdrawal,14600.0,40968.5,345600.0
5435,2279,314688,48,6556,,credit,129.1,41097.6,1814400.0
5435,2279,314688,48,6556,,withdrawal,30.0,41067.6,518400.0
5435,2279,314688,48,6556,,withdrawal,5500.0,35567.6,691200.0
5435,2279,314688,48,6556,,credit,59007.0,94574.6,777600.0
5435,2279,314688,48,6556,,withdrawal,33000.0,61574.6,1382400.0
5435,2279,314688,48,6556,,withdrawal,3000.0,58574.6,259200.0
5435,2279,314688,48,6556,,credit,298.5,58873.1,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,58843.1,345600.0
5435,2279,314688,48,6556,,credit,39338.0,98181.1,777600.0
5435,2279,314688,48,6556,,withdrawal,6800.0,91381.1,1728000.0
5435,2279,314688,48,6556,,withdrawal,32600.0,58781.1,259200.0
5435,2279,314688,48,6556,,credit,257.5,59038.6,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,59008.6,691200.0
5435,2279,314688,48,6556,,withdrawal,5700.0,92646.6,777600.0
5435,2279,314688,48,6556,,credit,39338.0,98346.6,777600.0
5435,2279,314688,48,6556,,withdrawal,33100.0,59546.6,1123200.0
5435,2279,314688,48,6556,,withdrawal,11700.0,47846.6,259200.0
5435,2279,314688,48,6556,,credit,303.8,48150.5,1641600.0
5435,2279,314688,48,6556,,withdrawal,30.0,48120.5,259200.0
5435,2279,314688,48,6556,,credit,39338.0,87458.5,777600.0
5435,2279,314688,48,6556,,withdrawal,7200.0,80258.5,950400.0
5435,2279,314688,48,6556,,withdrawal,29200.0,51058.5,1123200.0
5435,2279,314688,48,6556,,credit,258.9,51317.3,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,51287.3,604800.0
5435,2279,314688,48,6556,,withdrawal,5171.0,46116.3,345600.0
5435,2279,314688,48,6556,,credit,39338.0,85454.3,777600.0
5435,2279,314688,48,6556,,withdrawal,6800.0,78654.3,1555200.0
5435,2279,314688,48,6556,,withdrawal,27800.0,50854.3,86400.0
5435,2279,314688,48,6556,,credit,277.6,51131.9,1814400.0
5435,2279,314688,48,6556,,withdrawal,30.0,51101.9,604800.0
5435,2279,314688,48,6556,,withdrawal,17272.0,33829.9,345600.0
5435,2279,314688,48,6556,,credit,39338.0,73167.9,777600.0
5435,2279,314688,48,6556,,withdrawal,3241.0,69926.9,1123200.0
5435,2279,314688,48,6556,,withdrawal,21100.0,48826.9,518400.0
5435,2279,314688,48,6556,,withdrawal,5900.0,42926.9,345600.0
5435,2279,314688,48,6556,,credit,243.8,43170.7,1900800.0
5435,2279,314688,48,6556,,withdrawal,30.0,43140.7,345600.0
5446,2334,48312,24,2013,,credit,600.0,600.0,
5446,2334,48312,24,2013,,credit,12078.0,12678.0,1555200.0
5446,2334,48312,24,2013,,credit,8200.0,20878.0,1036800.0
5446,2334,48312,24,2013,,credit,37.7,20915.7,1036800.0
5446,2334,48312,24,2013,,credit,12078.0,32993.7,518400.0
5446,2334,48312,24,2013,,withdrawal,2200.0,30793.7,
5446,2334,48312,24,2013,,credit,105.7,30899.3,2160000.0
5446,2334,48312,24,2013,,credit,18117.0,49016.3,518400.0
5446,2334,48312,24,2013,,withdrawal,13400.0,35616.3,2592000.0
5446,2334,48312,24,2013,,credit,137.7,35754.0,2073600.0
5446,2334,48312,24,2013,,credit,12078.0,47832.0,518400.0
5446,2334,48312,24,2013,,withdrawal,10500.0,37332.0,2592000.0
5446,2334,48312,24,2013,,credit,151.9,37483.9,2160000.0
5446,2334,48312,24,2013,,credit,12078.0,49561.9,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,38854.9,1814400.0
5446,2334,48312,24,2013,,withdrawal,4500.0,34354.9,777600.0
5446,2334,48312,24,2013,,withdrawal,2300.0,32054.9,432000.0
5446,2334,48312,24,2013,,withdrawal,14.6,32187.9,864000.0
5446,2334,48312,24,2013,,credit,147.6,32202.5,2160000.0
5446,2334,48312,24,2013,,credit,12078.0,44265.9,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,33558.9,604800.0
5446,2334,48312,24,2013,,withdrawal,2700.0,30858.9,518400.0
5446,2334,48312,24,2013,,credit,2500.0,33358.9,777600.0
5446,2334,48312,24,2013,,withdrawal,14.6,33481.7,1468800.0
5446,2334,48312,24,2013,,credit,137.5,33496.3,1296000.0
5446,2334,48312,24,2013,,credit,12078.0,45559.7,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,34852.7,604800.0
5446,2334,48312,24,2013,,withdrawal,1900.0,32952.7,172800.0
5446,2334,48312,24,2013,,credit,2200.0,35152.7,777600.0
5446,2334,48312,24,2013,,withdrawal,2700.0,32452.7,691200.0
5446,2334,48312,24,2013,,withdrawal,14.6,32576.0,1209600.0
5446,2334,48312,24,2013,,credit,137.8,32590.6,1382400.0
5446,2334,48312,24,2013,,credit,12078.0,44654.0,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,33947.0,604800.0
5446,2334,48312,24,2013,,credit,2200.0,36147.0,691200.0
5446,2334,48312,24,2013,,withdrawal,1800.0,34347.0,691200.0
5446,2334,48312,24,2013,,withdrawal,2000.0,32347.0,950400.0
5446,2334,48312,24,2013,,withdrawal,14.6,32472.5,345600.0
5446,2334,48312,24,2013,,credit,140.1,32487.1,1382400.0
5446,2334,48312,24,2013,,withdrawal,8700.0,23772.5,432000.0
5446,2334,48312,24,2013,,credit,18117.0,41889.5,518400.0
5446,2334,48312,24,2013,,withdrawal,4800.0,37089.5,172800.0
5446,2334,48312,24,2013,,withdrawal,10707.0,26382.5,0.0
5446,2334,48312,24,2013,,withdrawal,1800.0,24582.5,432000.0
5446,2334,48312,24,2013,,credit,6000.0,30582.5,691200.0
5446,2334,48312,24,2013,,withdrawal,14.6,30693.6,1641600.0
5446,2334,48312,24,2013,,credit,125.8,30708.2,1468800.0
5446,2334,48312,24,2013,,credit,12078.0,42771.6,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,32064.6,604800.0
5446,2334,48312,24,2013,,withdrawal,4800.0,27264.6,172800.0
5446,2334,48312,24,2013,,credit,3300.0,30564.6,604800.0
5446,2334,48312,24,2013,,withdrawal,7200.0,23364.6,518400.0
5446,2334,48312,24,2013,,withdrawal,2100.0,21264.6,86400.0
5446,2334,48312,24,2013,,withdrawal,14.6,21355.1,1296000.0
5446,2334,48312,24,2013,,credit,105.1,21369.7,1555200.0
5446,2334,48312,24,2013,,credit,12078.0,33433.1,518400.0
5446,2334,48312,24,2013,,withdrawal,10200.0,23233.1,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,12526.1,86400.0
5446,2334,48312,24,2013,,credit,11700.0,24226.1,518400.0
5446,2334,48312,24,2013,,withdrawal,2400.0,21826.1,604800.0
5446,2334,48312,24,2013,,withdrawal,14.6,21897.6,1209600.0
5446,2334,48312,24,2013,,credit,86.1,21912.2,1382400.0
5446,2334,48312,24,2013,,credit,12078.0,33975.6,518400.0
5446,2334,48312,24,2013,,withdrawal,2400.0,31575.6,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,20868.6,86400.0
5446,2334,48312,24,2013,,credit,8400.0,29268.6,691200.0
5446,2334,48312,24,2013,,withdrawal,14.6,29363.7,2073600.0
5446,2334,48312,24,2013,,credit,109.7,29378.3,1468800.0
5446,2334,48312,24,2013,,credit,12078.0,41441.7,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,30734.7,604800.0
5446,2334,48312,24,2013,,withdrawal,12000.0,18734.7,172800.0
5446,2334,48312,24,2013,,credit,10100.0,28834.7,604800.0
5446,2334,48312,24,2013,,withdrawal,2300.0,26534.7,864000.0
5446,2334,48312,24,2013,,withdrawal,14.6,26631.7,950400.0
5446,2334,48312,24,2013,,credit,111.6,26646.3,1468800.0
5446,2334,48312,24,2013,,withdrawal,8700.0,17931.7,172800.0
5446,2334,48312,24,2013,,withdrawal,1800.0,16131.7,86400.0
5446,2334,48312,24,2013,,credit,12078.0,28209.7,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,17502.7,345600.0
5446,2334,48312,24,2013,,credit,12700.0,30202.7,604800.0
5446,2334,48312,24,2013,,withdrawal,14.6,30296.8,2073600.0
5446,2334,48312,24,2013,,credit,108.7,30311.4,1555200.0
5446,2334,48312,24,2013,,withdrawal,1800.0,46613.8,518400.0
5446,2334,48312,24,2013,,credit,18117.0,48413.8,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,35906.8,86400.0
5446,2334,48312,24,2013,,credit,4900.0,40806.8,518400.0
5446,2334,48312,24,2013,,withdrawal,14.6,40952.3,1987200.0
5446,2334,48312,24,2013,,credit,160.1,40966.9,1555200.0
5446,2334,48312,24,2013,,credit,12078.0,53030.3,518400.0
5446,2334,48312,24,2013,,withdrawal,10707.0,42323.3,604800.0
5446,2334,48312,24,2013,,credit,700.0,43023.3,518400.0
5446,2334,48312,24,2013,,withdrawal,2000.0,41023.3,950400.0
5446,2334,48312,24,2013,,withdrawal,14.6,41182.1,1123200.0
5446,2334,48312,24,2013,,credit,173.4,41196.7,1641600.0
5447,2335,541200,60,9020,,credit,1100.0,1100.0,
5447,2335,541200,60,9020,,credit,13992.0,15092.0,518400.0
5447,2335,541200,60,9020,,credit,44.0,15180.0,1728000.0
5447,2335,541200,60,9020,,credit,44.0,15136.0,0.0
5447,2335,541200,60,9020,,credit,5300.0,20480.0,345600.0
5447,2335,541200,60,9020,,credit,13992.0,34472.0,518400.0
5447,2335,541200,60,9020,,credit,120.1,34592.2,1814400.0
5447,2335,541200,60,9020,,credit,120.1,34712.2,0.0
5447,2335,541200,60,9020,,withdrawal,7500.0,27212.2,
5447,2335,541200,60,9020,,credit,20988.0,48200.2,864000.0
5447,2335,541200,60,9020,,credit,183.3,48383.5,1728000.0
5447,2335,541200,60,9020,,credit,183.1,48566.6,0.0
5447,2335,541200,60,9020,,withdrawal,12600.0,35966.6,2592000.0
5447,2335,541200,60,9020,,credit,13992.0,49958.6,864000.0
5447,2335,541200,60,9020,,credit,205.1,50163.7,1814400.0
5447,2335,541200,60,9020,,credit,204.8,50368.5,0.0
5447,2335,541200,60,9020,,withdrawal,13200.0,37168.5,2592000.0
5447,2335,541200,60,9020,,credit,13992.0,51160.5,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,48055.5,950400.0
5447,2335,541200,60,9020,,withdrawal,2036.0,49124.5,0.0
5447,2335,541200,60,9020,,withdrawal,10300.0,37755.5,691200.0
5447,2335,541200,60,9020,,credit,186.8,37942.3,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,38114.2,864000.0
5447,2335,541200,60,9020,,credit,186.5,38128.8,0.0
5447,2335,541200,60,9020,,withdrawal,9900.0,19814.2,86400.0
5447,2335,541200,60,9020,,withdrawal,8400.0,29714.2,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,19329.2,345600.0
5447,2335,541200,60,9020,,withdrawal,1676.0,17653.2,86400.0
5447,2335,541200,60,9020,,credit,13992.0,31645.2,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,28540.2,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,29609.2,0.0
5447,2335,541200,60,9020,,withdrawal,10200.0,18340.2,864000.0
5447,2335,541200,60,9020,,credit,93.6,18534.9,1728000.0
5447,2335,541200,60,9020,,withdrawal,14.6,18520.3,604800.0
5447,2335,541200,60,9020,,credit,101.1,18441.2,0.0
5447,2335,541200,60,9020,,withdrawal,5900.0,12620.3,86400.0
5447,2335,541200,60,9020,,withdrawal,485.0,12135.3,345600.0
5447,2335,541200,60,9020,,withdrawal,1676.0,10459.3,86400.0
5447,2335,541200,60,9020,,credit,13992.0,24451.3,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,21346.3,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,22415.3,0.0
5447,2335,541200,60,9020,,credit,77.6,21423.8,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,21489.4,1555200.0
5447,2335,541200,60,9020,,withdrawal,4200.0,17289.4,0.0
5447,2335,541200,60,9020,,credit,80.2,21504.0,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,16804.4,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,15128.4,86400.0
5447,2335,541200,60,9020,,credit,13992.0,29120.4,864000.0
5447,2335,541200,60,9020,,withdrawal,2036.0,27084.4,604800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,26015.4,0.0
5447,2335,541200,60,9020,,withdrawal,2280.0,23735.4,432000.0
5447,2335,541200,60,9020,,withdrawal,11700.0,12035.4,259200.0
5447,2335,541200,60,9020,,credit,74.9,12183.7,1728000.0
5447,2335,541200,60,9020,,withdrawal,14.6,11769.1,777600.0
5447,2335,541200,60,9020,,withdrawal,400.0,11783.7,0.0
5447,2335,541200,60,9020,,credit,73.5,12108.9,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,11284.1,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,9608.1,86400.0
5447,2335,541200,60,9020,,credit,20988.0,30596.1,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,29527.1,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,27491.1,0.0
5447,2335,541200,60,9020,,withdrawal,13300.0,14191.1,777600.0
5447,2335,541200,60,9020,,withdrawal,1400.0,12791.1,691200.0
5447,2335,541200,60,9020,,credit,76.0,12867.1,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,12925.9,86400.0
5447,2335,541200,60,9020,,credit,73.4,12940.5,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,12440.9,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,10764.9,86400.0
5447,2335,541200,60,9020,,credit,13992.0,24756.9,864000.0
5447,2335,541200,60,9020,,withdrawal,2036.0,21651.9,604800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,23687.9,0.0
5447,2335,541200,60,9020,,withdrawal,7800.0,13851.9,950400.0
5447,2335,541200,60,9020,,withdrawal,2640.0,11211.9,172800.0
5447,2335,541200,60,9020,,withdrawal,3100.0,8111.9,259200.0
5447,2335,541200,60,9020,,credit,63.6,8239.2,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,8224.6,172800.0
5447,2335,541200,60,9020,,credit,63.7,8175.6,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,7739.6,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,6063.6,86400.0
5447,2335,541200,60,9020,,credit,13992.0,20055.6,864000.0
5447,2335,541200,60,9020,,withdrawal,2036.0,16950.6,604800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,18986.6,0.0
5447,2335,541200,60,9020,,withdrawal,7700.0,9250.6,518400.0
5447,2335,541200,60,9020,,credit,42.9,9293.5,1555200.0
5447,2335,541200,60,9020,,withdrawal,14.6,7822.7,777600.0
5447,2335,541200,60,9020,,withdrawal,1500.0,7837.3,0.0
5447,2335,541200,60,9020,,credit,43.8,9337.3,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,7337.7,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,5661.7,86400.0
5447,2335,541200,60,9020,,credit,13992.0,19653.7,864000.0
5447,2335,541200,60,9020,,withdrawal,8200.0,11453.7,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,9417.7,0.0
5447,2335,541200,60,9020,,withdrawal,1069.0,8348.7,0.0
5447,2335,541200,60,9020,,withdrawal,1000.0,7348.7,1468800.0
5447,2335,541200,60,9020,,credit,33.4,7382.1,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,7421.4,86400.0
5447,2335,541200,60,9020,,credit,53.9,7436.0,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,6936.4,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,5260.4,86400.0
5447,2335,541200,60,9020,,credit,13992.0,19252.4,864000.0
5447,2335,541200,60,9020,,withdrawal,12300.0,6952.4,432000.0
5447,2335,541200,60,9020,,withdrawal,2036.0,3847.4,172800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,5883.4,0.0
5447,2335,541200,60,9020,,credit,2700.0,6547.4,1641600.0
5447,2335,541200,60,9020,,credit,18.0,6565.4,86400.0
5447,2335,541200,60,9020,,withdrawal,14.6,6569.1,1468800.0
5447,2335,541200,60,9020,,credit,18.3,6583.7,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,6084.1,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,4408.1,86400.0
5447,2335,541200,60,9020,,credit,13992.0,18400.1,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,15295.1,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,16364.1,0.0
5447,2335,541200,60,9020,,withdrawal,11300.0,3995.1,691200.0
5447,2335,541200,60,9020,,withdrawal,1600.0,2395.1,691200.0
5447,2335,541200,60,9020,,credit,30.8,2425.9,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,2442.5,172800.0
5447,2335,541200,60,9020,,credit,31.2,2457.1,0.0
5447,2335,541200,60,9020,,withdrawal,10600.0,-8157.5,345600.0
5447,2335,541200,60,9020,,withdrawal,485.0,-8642.5,86400.0
5447,2335,541200,60,9020,,withdrawal,1676.0,-10318.5,86400.0
5447,2335,541200,60,9020,,credit,20988.0,10669.5,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,9600.5,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,7564.5,0.0
5447,2335,541200,60,9020,,withdrawal,3900.0,3664.5,1296000.0
5447,2335,541200,60,9020,,credit,18.7,3702.4,1728000.0
5447,2335,541200,60,9020,,withdrawal,18.7,3669.0,172800.0
5447,2335,541200,60,9020,,withdrawal,14.6,3687.8,0.0
5447,2335,541200,60,9020,,credit,19.1,3683.6,0.0
5447,2335,541200,60,9020,,withdrawal,18.5,3650.5,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,3165.5,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,1489.5,86400.0
5447,2335,541200,60,9020,,credit,13992.0,15481.5,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,12376.5,604800.0
5447,2335,541200,60,9020,,withdrawal,10300.0,2076.5,0.0
5447,2335,541200,60,9020,,withdrawal,2036.0,13445.5,0.0
5447,2335,541200,60,9020,,withdrawal,1900.0,176.5,1296000.0
5447,2335,541200,60,9020,,withdrawal,1.4,218.9,259200.0
5447,2335,541200,60,9020,,credit,9.1,220.3,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,203.2,0.0
5447,2335,541200,60,9020,,credit,34.6,211.1,0.0
5447,2335,541200,60,9020,,withdrawal,1.1,217.8,0.0
5447,2335,541200,60,9020,,withdrawal,11200.0,-10996.8,345600.0
5447,2335,541200,60,9020,,withdrawal,485.0,-11481.8,86400.0
5447,2335,541200,60,9020,,withdrawal,1676.0,-13157.8,86400.0
5447,2335,541200,60,9020,,credit,13992.0,834.2,864000.0
5447,2335,541200,60,9020,,withdrawal,1069.0,-234.8,604800.0
5447,2335,541200,60,9020,,withdrawal,2036.0,-2270.8,0.0
5447,2335,541200,60,9020,,withdrawal,900.0,-3170.8,1209600.0
5447,2335,541200,60,9020,,withdrawal,47.6,-3269.4,345600.0
5447,2335,541200,60,9020,,withdrawal,14.6,-3185.4,0.0
5447,2335,541200,60,9020,,withdrawal,36.4,-3221.8,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,-3754.4,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,-17030.4,86400.0
5447,2335,541200,60,9020,,withdrawal,11600.0,-15354.4,0.0
5447,2335,541200,60,9020,,credit,13992.0,-3038.4,2678400.0
5447,2335,541200,60,9020,,withdrawal,2036.0,-5074.4,604800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,-6143.4,0.0
5447,2335,541200,60,9020,,withdrawal,80.2,-6309.4,1468800.0
5447,2335,541200,60,9020,,withdrawal,14.6,-6158.0,0.0
5447,2335,541200,60,9020,,withdrawal,71.3,-6229.2,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,-6794.4,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,-8470.4,86400.0
5447,2335,541200,60,9020,,credit,13992.0,5521.6,2592000.0
5447,2335,541200,60,9020,,withdrawal,2036.0,2416.6,604800.0
5447,2335,541200,60,9020,,withdrawal,1069.0,4452.6,0.0
5447,2335,541200,60,9020,,withdrawal,7800.0,-5383.4,950400.0
5447,2335,541200,60,9020,,withdrawal,41.2,-5416.5,604800.0
5447,2335,541200,60,9020,,credit,3.7,-5379.8,1814400.0
5447,2335,541200,60,9020,,withdrawal,14.6,-5470.1,0.0
5447,2335,541200,60,9020,,credit,4.4,-5375.3,0.0
5447,2335,541200,60,9020,,withdrawal,39.0,-5455.5,0.0
5447,2335,541200,60,9020,,withdrawal,485.0,-5955.1,432000.0
5447,2335,541200,60,9020,,withdrawal,1676.0,-7631.1,86400.0
5447,2335,541200,60,9020,,credit,13992.0,6360.9,864000.0
5451,2350,159744,48,3328,,credit,600.0,600.0,
5451,2350,159744,48,3328,,credit,10600.0,11200.0,2592000.0
5451,2350,159744,48,3328,,credit,6400.0,17600.0,2592000.0
5451,2350,159744,48,3328,,credit,5500.0,23100.0,2592000.0
5451,2350,159744,48,3328,,credit,12913.0,36013.0,345600.0
5451,2350,159744,48,3328,,credit,125.0,36138.0,2073600.0
5451,2350,159744,48,3328,,withdrawal,7700.0,28438.0,
5451,2350,159744,48,3328,,credit,36870.0,65308.0,2073600.0
5451,2350,159744,48,3328,,credit,181.6,65489.6,604800.0
5451,2350,159744,48,3328,,withdrawal,20500.0,44989.6,2592000.0
5451,2350,159744,48,3328,,credit,41840.0,86829.6,432000.0
5451,2350,159744,48,3328,,withdrawal,33500.0,53675.3,2592000.0
5451,2350,159744,48,3328,,credit,345.8,87175.3,2246400.0
5451,2350,159744,48,3328,,withdrawal,13800.0,39875.3,2592000.0
5451,2350,159744,48,3328,,credit,42869.0,82744.3,3801600.0
5451,2350,159744,48,3328,,credit,22901.0,105645.3,604800.0
5451,2350,159744,48,3328,,withdrawal,42000.0,63953.6,2505600.0
5451,2350,159744,48,3328,,withdrawal,14.6,63939.0,0.0
5451,2350,159744,48,3328,,credit,308.3,105953.6,691200.0
5451,2350,159744,48,3328,,withdrawal,19100.0,44839.0,86400.0
5451,2350,159744,48,3328,,withdrawal,575.0,44264.0,518400.0
5451,2350,159744,48,3328,,withdrawal,2300.0,41964.0,86400.0
5451,2350,159744,48,3328,,credit,42177.0,84141.0,777600.0
5451,2350,159744,48,3328,,withdrawal,5263.0,78878.0,518400.0
5451,2350,159744,48,3328,,withdrawal,14.6,79173.4,1382400.0
5451,2350,159744,48,3328,,credit,310.0,79188.0,1814400.0
5451,2350,159744,48,3328,,withdrawal,25000.0,54173.4,86400.0
5451,2350,159744,48,3328,,withdrawal,575.0,53598.4,518400.0
5463,2413,17952,12,1496,,credit,500.0,500.0,
5463,2413,17952,12,1496,,credit,15721.0,16221.0,1123200.0
5463,2413,17952,12,1496,,credit,900.0,17121.0,1468800.0
5463,2413,17952,12,1496,,credit,11.9,17132.9,345600.0
5463,2413,17952,12,1496,,credit,23582.0,40714.9,777600.0
5463,2413,17952,12,1496,,withdrawal,10900.0,29814.9,
5463,2413,17952,12,1496,,credit,81.6,29896.5,1900800.0
5463,2413,17952,12,1496,,credit,15721.0,45617.5,777600.0
5463,2413,17952,12,1496,,withdrawal,16600.0,29017.5,2592000.0
5463,2413,17952,12,1496,,credit,123.5,29140.9,1900800.0
5463,2413,17952,12,1496,,credit,15721.0,44861.9,777600.0
5463,2413,17952,12,1496,,withdrawal,14000.0,30861.9,2592000.0
5463,2413,17952,12,1496,,credit,122.3,30984.2,1641600.0
5463,2413,17952,12,1496,,credit,15721.0,46705.2,777600.0
5463,2413,17952,12,1496,,withdrawal,6448.0,40257.2,1123200.0
5463,2413,17952,12,1496,,withdrawal,1000.0,39257.2,518400.0
5463,2413,17952,12,1496,,withdrawal,5400.0,33857.2,259200.0
5463,2413,17952,12,1496,,withdrawal,9700.0,24157.2,691200.0
5463,2413,17952,12,1496,,withdrawal,14.6,24285.2,432000.0
5463,2413,17952,12,1496,,credit,142.6,24299.8,1900800.0
5463,2413,17952,12,1496,,withdrawal,6448.0,33558.2,777600.0
5463,2413,17952,12,1496,,credit,15721.0,40006.2,777600.0
5463,2413,17952,12,1496,,withdrawal,1200.0,32358.2,259200.0
5463,2413,17952,12,1496,,withdrawal,8100.0,24258.2,1123200.0
5463,2413,17952,12,1496,,withdrawal,2000.0,22258.2,345600.0
5463,2413,17952,12,1496,,withdrawal,14.6,22365.3,86400.0
5463,2413,17952,12,1496,,credit,121.7,22379.9,1814400.0
5463,2413,17952,12,1496,,withdrawal,6448.0,31638.3,777600.0
5463,2413,17952,12,1496,,credit,15721.0,38086.3,777600.0
5463,2413,17952,12,1496,,withdrawal,8300.0,23338.3,1382400.0
5463,2413,17952,12,1496,,withdrawal,4560.0,18778.3,259200.0
5463,2413,17952,12,1496,,withdrawal,14.6,18889.1,259200.0
5463,2413,17952,12,1496,,credit,125.4,18903.7,1900800.0
5463,2413,17952,12,1496,,withdrawal,1000.0,17889.1,172800.0
5463,2413,17952,12,1496,,credit,23582.0,41471.1,777600.0
5463,2413,17952,12,1496,,withdrawal,6448.0,14223.1,604800.0
5463,2413,17952,12,1496,,withdrawal,20800.0,20671.1,0.0
5463,2413,17952,12,1496,,credit,4400.0,18623.1,1296000.0
5463,2413,17952,12,1496,,withdrawal,14.6,18690.5,1814400.0
5463,2413,17952,12,1496,,credit,82.0,18705.1,518400.0
