average_withdrawn,balance_std,balance_mean,date_diff,amount_loan,duration,disp,status
1024.1142857142859,5714.6630315162665,21646.18717948718,9,91951.75004809182,12,0,1
4614.926136363633,14117.611712767088,48784.42723735409,39,801418.9486609766,48,0,0
4798.646031746029,11422.542873158514,47772.04402173913,29,722881.7899872409,24,0,0
1063.8000000000009,5925.2804003835145,20141.832720588234,43,356524.6925523118,48,0,0
3751.447908745244,10873.022929927798,38750.09889502763,48,816194.5456882576,48,0,0
716.56,7042.104099007547,24747.47083333333,8,85306.10108254588,12,0,1
7182.648148148148,17833.71819416599,44642.654867256635,29,260281.33588881494,24,0,0
8057.766666666662,11536.680337119908,41335.49157303371,41,748747.3668505496,48,0,0
9066.115384615387,25495.98157475274,59287.63777777778,6,49774.04776963382,12,0,1
1428.9349999999997,4827.143131328801,23598.7828125,13,181278.4551479512,12,0,0
3614.353488372093,10942.730234755734,40369.89032258065,18,332719.7373552453,12,0,0
14749.767295597496,25461.838842455272,60284.820799999994,44,411890.2970639358,48,0,0
8148.906666666668,16328.970480658443,52102.77924528302,11,213893.22112362745,12,0,1
734.2399999999998,2896.514137258003,15476.938235294117,20,193678.19921556223,24,0,0
11986.514285714286,26340.138854242086,69446.21434262948,44,737701.2119023935,48,0,0
4583.027586206894,9425.663898717501,43591.17179487179,33,816414.8519154141,24,0,0
3628.582978723405,9718.397677464207,38107.07297297297,13,242713.60903457925,12,0,0
1725.8933333333332,6559.0938551168665,21542.490625,7,58970.12040336386,12,0,1
3828.025806451614,8005.2068749805285,27600.31071428571,20,231797.93928649309,24,0,0
2279.072727272728,6039.094185973638,27294.11470588235,31,471693.7163519874,24,0,0
1890.1666666666679,4964.3794527200525,18893.460180995477,44,394446.85612443637,48,0,0
6925.896551724138,16211.41500515866,42271.29442379182,46,453029.363019827,48,0,0
4891.449504950492,9572.183820916089,39175.64,38,761188.3496103772,48,0,0
3218.536470588236,11131.553090158832,27184.752513966483,39,191944.20701230396,48,0,0
2552.489763779527,6805.5009242801625,24552.736040609136,31,339193.75995351316,24,0,0
2931.910303030301,6000.0970699730115,29719.76127819549,47,832819.6554977249,48,0,0
1585.6477064220194,3196.9884427845777,16899.02741935484,40,420202.0213514274,48,0,0
6879.836363636365,22050.80548805647,52801.458333333336,6,52199.08414332237,12,0,1
801.4126984126982,2413.614116117175,13897.694897959185,19,172338.86664877186,24,0,0
6778.40137931034,14203.295704693657,49741.438157894736,42,896063.5634373117,48,0,0
2013.3500000000017,8685.920407958341,31249.02380952381,45,624473.2347123207,48,0,0
18178.2,31550.073092506715,66222.33888888889,3,9366.578111626375,12,0,1
1530.0902654867268,3295.442485434534,16658.721875,41,412781.31306936813,48,0,0
6634.577777777779,11232.510002294362,34952.274999999994,8,99898.03996329015,12,0,1
2100.077669902914,7731.182610413279,28871.12074468085,34,455897.68781104597,24,0,0
8620.316666666668,17084.947540707228,50069.22222222222,7,111295.28998565435,12,0,1
1982.4490566037741,5544.886522044014,25940.61237113402,17,252464.26855978183,12,0,0
3033.8660194174754,7950.233876590866,30482.86645962733,26,379142.36636758555,24,0,0
2533.8470588235286,12894.067209255454,33782.25684647303,46,367729.63168625755,48,0,0
2657.4571428571426,7037.664548883049,18922.655,5,24236.629511169504,12,0,1
7949.204225352111,14300.13780440187,39096.928318584076,40,419866.10839121346,48,0,0
6840.055384615381,14501.420621447262,47589.39656862745,36,669115.9917263854,24,0,0
2078.3999999999996,6684.983922243464,17544.42222222222,6,25046.72626641175,12,0,1
11132.742857142859,14244.416115854627,38169.15238095238,6,58081.92089545875,12,0,1
1645.6528301886804,5817.59008711312,22880.921142857143,36,404846.67487071257,24,0,0
3509.400000000001,9020.245779956836,31061.642499999998,14,182296.11316120854,12,0,1
3575.812903225807,8404.408771060987,30864.368,19,267055.45869968244,24,0,0
6532.63076923077,14560.062081211967,42594.84814814814,6,80848.34391434526,12,0,1
1467.2000000000007,5951.692082880463,21870.66067961165,36,358821.95449862606,24,0,0
2800.1130434782604,6327.7413221605975,24230.09347826087,10,115746.10833939676,12,0,1
9487.292307692307,13283.460443007822,55026.97792207792,18,512281.0266491209,12,0,0
5310.206060606062,9747.360058087164,37870.57966101695,13,238886.17408295406,12,0,0
2425.19633027523,6937.796179623613,21865.784615384615,28,223725.3831718469,24,0,0
1702.3081481481493,5618.206265065063,28256.83564814815,40,680816.9247207209,48,0,0
1080.5770491803275,5768.592303326613,26480.189,22,328746.09665362904,24,0,0
7027.896969696967,11295.833188323504,47955.082500000004,26,659448.8192071778,24,0,0
8376.254545454547,13378.938905007797,44693.41860465116,10,179355.40794635567,12,0,1
7225.472413793101,13213.637314254454,49124.03773584906,23,522025.55146882345,24,0,0
1019.8449275362326,2486.9217349680184,17017.95688888889,45,541985.1038528783,48,0,0
3976.2287878787847,8835.126098784533,34260.96919642857,42,696810.1139520991,48,0,0
2138.6878048780477,6884.9572191228435,22986.568359375,42,387099.4646874311,48,0,0
1343.4853146853156,4324.106946844633,18794.337499999998,39,395698.82064611855,48,0,0
8039.885714285716,14187.951925040063,45103.828125,8,133823.394199359,12,0,1
3489.6390243902447,7427.365014617254,27643.273333333334,16,204616.69286558122,12,0,0
3962.421556886225,8913.32494825436,36258.56056910569,38,700412.6055586849,48,0,0
1725.7418439716325,10634.637308614063,33355.10389105058,46,555948.1465958329,48,0,0
6580.504597701149,13145.458621148595,56092.22518518519,47,1400661.473315736,48,0,0
1730.8929824561412,5723.72506809399,32392.305945945944,37,774959.6649610448,48,0,0
5888.721276595743,14478.776725469173,44924.676978417265,22,351276.7176045362,24,0,0
13757.318181818182,24593.50859835909,66595.25147058823,47,818187.0108718926,48,0,0
1295.5196721311484,3123.104633190073,15951.529145728642,38,368802.1554152428,48,0,0
2997.383333333331,7214.991954103861,25270.60230263158,47,509509.0645379214,48,0,0
1356.8434782608692,5048.99056810041,23117.185714285715,17,221326.47782744322,12,0,0
6697.314427860699,16484.033826832467,46980.99647887324,41,574530.0818335406,48,0,0
966.1519999999999,3640.834348117857,15869.360869565216,12,103052.30607995403,12,0,0
1244.9687499999998,4604.593803170604,17130.244615384614,14,110894.7981266077,12,0,0
1057.8671532846724,2783.298513148055,16611.192543859648,47,519095.98932548636,48,0,0
704.1155844155849,2836.676288533041,16159.039330543932,42,440398.8436460697,48,0,0
4945.829545454542,15730.848672036838,56077.994921875,40,984651.9031120528,48,0,0
8141.271317829453,13986.48822130072,56344.898173515976,45,1276736.4778911541,48,0,0
6934.294915254236,13640.685808811684,51335.71958762886,18,432978.2634600989,12,0,0
1023.107692307693,3479.1292948146993,17897.827441860463,45,492280.5983503979,48,0,0
2840.434394904457,6394.282738044768,23771.668669527895,36,395391.71496378095,24,0,0
2205.2052173913057,6514.239072457038,29803.24858490566,45,754864.6697996213,48,0,0
1669.2788990825698,5053.623967604349,26673.619886363635,33,546690.2743881128,24,0,0
3511.113043478259,7229.079228235715,30633.36387434555,35,566132.1896255942,24,0,0
10068.8,25849.905296895697,57133.80476190476,5,27169.97084056682,12,0,1
1962.8661417322849,4926.908744734862,21895.93240740741,44,529853.0563892582,48,0,0
2825.2161616161625,12675.693690919239,34493.310762331836,36,329109.2416977609,24,0,0
1770.371428571429,7115.779187416917,25600.671291866027,26,295596.93584283703,24,0,0
9436.09523809524,14015.927596210659,39983.16829268292,9,107561.81790235447,12,0,1
4157.516504854368,13147.514384248067,46921.5537414966,21,433157.02443300985,24,0,0
1470.281666666668,4028.3735797404943,17508.169194312795,47,444216.8356370949,48,0,0
5517.495161290318,9936.93778932039,40007.28317757009,44,885869.9343528898,48,0,0
1502.52380952381,5564.350254554394,28364.538392857143,20,344716.75767496706,24,0,0
11421.974074074076,20030.814068242005,59060.930409356726,32,607977.6727319269,24,0,0
2707.12,10446.370868913395,25144.016666666666,5,21256.374644199386,12,0,1
765.0210526315794,4540.06639695064,20675.653875968994,46,533393.9697751148,48,0,0
5175.599999999999,11339.608220829112,36317.75625,8,109108.3184667342,12,0,1
4727.309401709398,8742.16143401439,31806.291709844558,36,515590.878305368,24,0,0
6193.5483333333295,11687.83834242605,51608.93387096774,33,931697.4871418161,24,0,0
1204.2014598540154,4801.1035531689495,27838.111440677967,40,729436.1733736028,48,0,0
4408.506072874492,11907.917420638069,49895.19672619047,44,1147491.9229362307,48,0,0
3389.440211640209,10007.2701633166,34559.77745454546,41,596354.7222444026,48,0,0
3496.632258064516,14523.369888354222,48034.5578125,17,322792.9066084565,12,0,0
5438.544242424239,14594.21352619019,52473.19916666667,37,861536.5682285929,48,0,0
1559.8000000000006,5977.84132595835,25143.04411764706,27,356058.7595747197,24,0,0
1968.2580645161288,4583.093344181958,20237.668421052633,14,155000.74425764204,12,0,0
5248.398780487801,9320.134246216381,43995.85737051792,43,1090290.3217576619,48,0,0
9095.316666666668,15706.710348684232,45119.38518518518,7,95941.75141471701,12,0,1
1197.3200000000002,15202.185778746949,32566.472222222223,4,8648.4026589133,12,0,1
2587.0285714285715,7563.236164004136,21542.95714285714,12,76997.8177781864,12,0,1
1698.4923076923076,5813.128588924195,16469.29666666667,7,33901.27642172795,12,0,1
1777.4526315789474,4765.593123016114,16647.30681818182,10,71161.20572149592,12,0,1
742.909352517986,2582.1206547282604,16417.245754716983,38,427614.16891989764,48,0,0
2831.244444444444,8430.227468005762,26068.466666666664,6,55248.07038393084,12,0,1
1573.716279069767,6226.265842454261,26610.793243243243,17,240690.44649169027,12,0,0
1894.081379310346,7745.913951072344,33812.94152542373,48,879413.4539173942,48,0,0
4344.657142857142,14222.239825448489,33375.642105263156,4,19724.649817464713,12,0,1
6753.599999999995,16484.228877108886,51941.542372881355,37,702004.1308905525,48,0,0
2875.8127659574475,8938.743087030527,29395.364383561646,11,126696.66030450651,12,0,1
1354.580769230769,7727.715079923648,28138.603157894733,21,266346.63295899617,24,0,0
5135.062809917352,10283.060451822479,38349.53523316062,35,622419.5015330481,24,0,0
1018.6761904761903,4101.458613898498,15022.318181818182,10,68194.00954021186,12,0,1
1892.57054263566,5595.2388439204105,22456.08761904762,40,450624.3972482719,48,0,0
1068.8566929133867,4412.290132733499,18746.972222222223,37,367128.5023999433,48,0,0
2440.3963963963974,10747.585185681377,26508.456880733942,44,220584.60641233227,48,0,0
13969.81157024794,30025.53509609227,67116.81383928572,34,240235.28400144022,24,0,1
1833.333333333333,5257.7168501613005,25301.839655172414,14,207009.68336789738,12,0,0
2177.6641221374052,5088.519378947193,23937.918807339447,45,619239.6022250277,48,0,0
2035.7999999999997,8395.809123711546,22978.041379310347,6,37118.53879132353,12,0,1
2125.08888888889,4913.083012202783,16667.938888888886,28,191569.64020553298,24,0,0
1990.46274509804,5282.9055813543255,24065.86818181818,20,270001.1403821906,24,0,0
860.9702127659576,4694.000865757854,28327.854794520546,21,397736.91432310164,24,0,0
14689.759999999997,28834.49516399819,68063.5798561151,21,218286.38009049324,24,0,1
6139.20512820513,11345.05106079069,37738.05072463768,14,210671.28044278818,12,0,1
6941.745714285712,14044.562193479558,37979.44122807017,21,207696.6536633322,24,0,1
16585.29411764706,26164.150620498363,74252.39577464788,11,241165.03987016273,12,0,1
2013.6499999999999,6503.914844348575,23495.211904761905,10,104873.82216064756,12,0,1
10911.133333333335,13800.631750095325,38142.108695652176,6,63245.07117276916,12,0,1
6757.599999999999,21482.81347611791,47634.35555555556,4,18674.91441327895,12,0,1
1130.3746268656726,5528.17111743759,23555.5539748954,41,512467.68134082906,48,0,0
2986.401398601397,7208.502972397755,27590.252803738316,33,434717.1463451126,24,0,0
3905.022222222222,8165.794065036822,22757.795833333334,6,38557.24621955814,12,0,1
6107.220869565213,12335.505331431572,46321.99398907104,33,714482.4497648604,24,0,0
18990.928571428572,30785.042544604705,67250.51428571428,4,22721.716786019475,12,0,1
1010.6500000000001,8004.396822449637,21385.377777777776,6,32259.504797271016,12,0,1
1526.931404958677,5572.032149203867,28817.731197771587,48,848336.0111694649,48,0,0
1829.4721804511291,5114.376312968461,22884.329629629632,43,544189.8111587865,48,0,0
1649.5720000000001,5311.935038233958,21501.76043956044,20,217557.80726185045,24,0,0
5299.250909090905,10529.715416348085,39773.61111111111,43,804709.7519718425,48,0,0
12400.865853658537,27557.450057293237,63835.45957446809,37,322660.7000156198,48,0,1
4375.1243243243225,11442.784140452044,42585.889375,22,433407.06407011003,24,0,0
1707.7524590163946,5085.4877718196685,20008.64793814433,37,363993.8785966848,48,0,0
7169.920000000001,22880.81863005911,56971.35652173913,5,56048.596308104534,12,0,1
1087.5182608695657,4995.131754415245,22062.65568181818,30,362171.76518963074,24,0,0
2217.995945945945,6824.071931849066,39143.365533980585,28,713866.2067679086,24,0,0
3699.8699029126205,7643.034192800825,28874.136129032257,25,339701.6935857652,24,0,0
2025.2363636363646,5301.523813013596,22064.644444444446,26,298001.5172788486,24,0,0
4661.027659574464,12072.816972045066,48353.43235294118,41,992519.7347628928,48,0,0
4294.473333333334,8676.351343472317,30183.55185185185,11,141139.3408139794,12,0,1
1099.1119496855354,5312.680903593501,21833.2976284585,42,470733.30449340283,48,0,0
2024.846464646466,5636.87087200248,20666.39823529412,37,347528.29017769895,48,0,0
3394.91681415929,11363.057884948312,42949.07868020305,40,808918.516412257,48,0,0
3487.3757009345786,9621.065076136292,33434.73178807947,21,298044.63435194467,24,0,0
2394.008695652175,5046.539145122588,24353.73795620438,25,356516.49164898007,24,0,0
10997.614084507037,21968.17596297322,60831.985714285714,20,337912.6757667855,24,0,0
3085.123809523809,6293.908013420229,24900.183720930232,10,123123.67694089774,12,0,1
5616.025000000001,10212.837788483563,26265.53448275862,12,70078.30686949793,12,0,1
1604.8207792207797,5802.811169186878,27018.783333333336,26,400742.1858689491,24,0,0
5476.769491525421,9612.210808125494,38474.51243523316,37,712253.3603023405,48,0,0
2011.0063157894745,6463.84395621772,31845.728368794327,20,378360.8091271778,24,0,0
1942.475728155341,6237.842330630644,26765.77159763314,34,485862.9558366429,24,0,0
1139.4818791946318,3808.8890150198954,17712.686324786326,42,423986.1483793545,48,0,0
8517.586666666668,12690.225723860874,42752.64333333333,7,121605.3431992811,12,0,1
2176.8181818181824,12740.164344131603,28011.28163265306,28,70866.6824429159,24,0,1
11986.352380952381,21932.6224509836,55595.11315789473,8,93838.94604742026,12,0,1
2924.8791208791217,7107.207968006528,28505.002127659573,24,342974.0685995164,24,0,0
5999.40352941176,19145.961881389132,58903.76679389313,45,927532.9364001692,48,0,0
3458.680487804879,6812.676204277501,23543.86857142857,27,267799.93639758637,24,0,0
2249.1910714285727,5347.9436022309055,25737.757971014493,44,661842.313728318,48,0,0
4088.415384615386,9666.84556128276,36948.21744186047,15,264217.89478942426,12,0,0
2044.8727272727285,6989.6837851980945,29871.01,40,635665.6971841524,48,0,0
938.2159999999998,3663.0965884878487,16316.847916666666,13,116878.51161598258,12,0,0
14211.148148148148,26472.090053263288,56232.42475247525,17,55900.15898112747,12,0,1
5045.100578034679,14143.603417886741,54356.73545816733,38,990642.0876509661,48,0,0
1699.8482758620687,5942.7337358285795,22702.112,10,108166.44528342842,12,0,1
1032.9230769230771,4712.6224650108425,15173.107142857143,9,51730.75991551913,12,0,1
4313.111249999998,13269.854883738803,55150.06527777778,27,772479.5987781048,24,0,0
4170.297637795274,9205.396780244106,38401.38453608247,32,639698.9112190163,24,0,0
1341.8357142857137,6704.4702324762175,28284.929032258067,13,193387.85137497322,12,0,0
2017.3999999999996,5908.446196058174,22439.183333333334,8,84978.32752973589,12,0,1
2821.0416666666683,16139.255917499475,34670.18866666667,29,69358.62811836385,24,0,1
1079.9333333333334,8433.801827556255,28209.833333333332,9,102080.06710398739,12,0,1
1661.181512605041,5456.55495388087,26031.437283236995,46,695443.0592718618,48,0,0
10300.0,11533.624448141583,25637.19230769231,4,10279.773645636567,12,0,1
3902.0454545454545,9871.054885757178,37426.44285714286,9,159158.99777065654,12,0,1
1592.3555555555565,3774.389503013435,20705.91338028169,32,421028.29997615423,24,0,0
2733.1627118644064,12182.183872416314,36966.009803921566,46,579675.5347180913,48,0,0
778.6112676056343,2971.670897255239,18306.508520179374,43,531616.1692037625,48,0,0
1457.983333333333,6045.31827043627,22149.841176470585,15,150888.06953397067,12,0,0
3970.16394557823,12763.264271965769,56373.260567010315,46,1418949.6730616237,48,0,0
6898.800000000001,15755.892999038191,51334.75471698113,10,198229.68718904746,12,0,1
1463.6989473684223,4177.222617259572,18667.72965116279,38,391904.8078324586,48,0,0
914.9508474576277,4058.285202086544,18599.27313432836,41,429790.81193636614,48,0,0
1664.314285714286,9185.732352708475,30423.682142857142,8,96417.73949952153,12,0,1
15330.555555555555,22417.622647967528,61917.8,9,153742.99233658452,12,0,1
9735.736986301365,12431.418965631046,49925.42949640288,32,802002.9300845052,24,0,0
5492.377659574465,12391.818462307088,45342.93237410072,44,904608.9997774079,48,0,0
1422.119047619048,6876.612127270113,32852.51937984496,24,458383.08300731366,24,0,0
2006.045161290322,4701.9957450102675,21082.33064516129,13,151818.40901682983,12,0,0
15901.842857142858,22396.85836520048,49382.55333333334,6,27533.01961759424,12,0,1
5172.95432098765,11613.250841298926,37436.69346153847,46,653668.8218312683,48,0,0
2731.04,9231.959102786663,31890.70540540541,7,93987.51039882458,12,0,1
1773.4823529411774,7402.677062607984,31761.113953488373,41,695186.1529591687,48,0,0
1559.7918819188183,6275.688234265044,25876.957994579945,45,599651.1686722436,48,0,0
5362.263157894738,9722.309211510104,37500.27647058824,14,252779.2126659524,12,0,0
2948.65350877193,16455.210762663537,34664.20601265823,39,68397.59500591505,48,0,1
1362.2333333333333,7417.81445309595,22894.75483870968,7,56413.88152762446,12,0,1
1149.420560747664,5094.962247860851,20738.71363636364,34,358658.8307818258,24,0,0
23250.0,27747.505041719636,56968.523076923084,3,4420.538980451434,12,0,1
5729.740540540537,12253.871815425004,59648.745652173915,40,1405640.080852956,48,0,0
3555.2751592356663,14720.25748901374,46797.64238683128,42,728999.3511697595,48,0,0
2722.0599999999977,9100.563795358377,31030.28323170732,44,564482.8482035848,48,0,0
3266.907317073171,10262.114111362194,33355.23166666667,19,243789.06543490328,24,0,0
3386.1165217391294,9735.780500338247,27908.938036809817,23,194059.67183106643,24,0,0
6799.666666666664,14170.38317995618,49465.35970149254,24,506990.2401979243,24,0,0
1733.8936936936948,4553.783380099168,22540.518784530384,36,483586.2728759537,24,0,0
1500.3,6120.289676592814,24173.193258426967,19,226719.66419958542,24,0,0
2207.9577464788745,13200.925869992117,30305.887096774193,27,105408.95463332887,24,0,1
1582.9127516778535,4723.235383394505,23273.6094017094,45,622221.2385714175,48,0,0
1696.5607843137257,6180.4962323148475,21678.137209302327,16,149074.31591476212,12,0,0
2404.272592592592,9725.862772012602,31428.39551020408,42,503020.13857951283,48,0,0
1533.9259259259256,3587.5748298999956,15261.728846153846,14,113212.10860895397,12,0,0
4682.4571428571435,9960.020193341397,39723.337313432836,15,297049.4539012506,12,0,0
973.352631578948,4326.922312958981,20978.734715025905,41,505320.49365342566,48,0,0
1833.6264705882363,5365.428527584842,31479.308396946562,25,518711.2835444219,24,0,0
747.8866666666669,4892.676938551212,23530.38011363636,23,316135.6034402806,24,0,0
1012.5666666666667,4226.519746828392,16026.545945945945,11,83308.57097518077,12,0,1
808.856382978724,4499.77566363094,23246.141958041957,39,555617.0346004231,48,0,0
1780.9783132530129,4871.870994203396,25789.50902255639,26,417189.94288788957,24,0,0
5029.264634146338,9480.00498056619,39046.699601593624,43,863727.6545398335,48,0,0
1103.4,8833.599113939745,25242.483333333334,6,45451.710632723065,12,0,1
1707.6363636363635,6722.272181465514,25488.65925925926,9,108397.03406695409,12,0,1
5081.754999999999,10655.682054511948,43967.3734375,23,521088.21455495036,24,0,0
1426.4975609756107,9078.915442583957,31367.21189591078,40,528375.2404297146,48,0,0
1611.7857142857142,9768.063901029838,28174.490909090906,8,69106.90485624984,12,0,1
1825.877142857144,5223.039836592274,25031.426576576578,42,612584.5699424653,48,0,0
8608.143750000001,13167.38888901972,47678.0734375,15,320149.43489190843,12,0,0
11931.238372093023,27915.07656830437,61236.56505190312,39,210850.0646964809,48,0,1
3195.30909090909,8959.15312618148,31295.1,12,160521.52497164445,12,0,1
19863.736363636363,25815.936068579445,72814.77358490566,8,169463.21158197417,12,0,1
4602.913235294115,9772.124982582674,35520.34523809524,36,575139.4298254759,24,0,0
15506.916666666666,24172.919538048518,71852.65813953488,8,188054.55250750273,12,0,1
945.9852941176468,5068.2548876881,18955.207894736843,19,167555.2642678522,24,0,0
6267.334653465342,11529.225204856437,50059.27245508982,32,864026.3054520623,24,0,0
782.0328358208959,3015.4512863718564,16211.775845410628,39,397054.0576340097,48,0,0
2219.585185185185,4947.772337883535,21507.244897959183,12,139340.40266630534,12,0,0
4141.476635514016,7689.083906213543,39760.29111111111,35,853374.3154539409,24,0,0
7262.56,16243.588289153735,38616.50909090909,5,30646.662563008085,12,0,1
2494.2633333333342,6499.08046548181,31903.06224489796,17,321383.32233688375,12,0,0
6786.7958041958045,13403.01139414505,28280.12479338843,43,63386.3862192281,48,0,1
1926.9295774647896,5011.654865801209,19248.342543859646,44,405901.44373931806,48,0,0
1004.4947368421062,3655.9833126097988,16370.358771929823,47,425744.4308953806,48,0,0
1156.3699999999997,5331.244161537513,26905.455263157895,21,341102.3057417403,24,0,0
968.3293233082715,3565.1573952590984,17468.28705357143,48,496222.66862655507,48,0,0
2288.418181818182,6978.9398722284695,25488.668852459017,11,126838.68018802286,12,0,1
5198.235955056177,15794.652992797975,58209.323643410855,39,1038180.6886547812,48,0,0
5613.630000000001,11960.853956546802,46890.375,11,252655.33795597038,12,0,1
983.0655172413799,3921.6780139892444,20724.389847715735,40,515241.35278948984,48,0,0
21717.40869565217,29881.765927264027,77481.79555555555,5,88591.31850513749,12,0,1
1298.785142857144,4392.583436253136,20052.220588235294,48,540818.578354993,48,0,0
5751.37514792899,14776.328543147942,60243.78340080972,38,1166262.7999515259,48,0,0
3143.190654205607,8131.115691243654,36779.394838709675,23,471894.7594931145,24,0,0
2362.759006211179,6813.929153623542,23909.03534136546,42,431809.43543297175,48,0,0
2323.892035398231,5316.792154470187,29650.283333333333,37,703617.8639025396,48,0,0
15166.666666666666,19137.478819789427,43019.770000000004,3,14234.437081263452,12,0,1
16175.0,18190.98476806363,37010.72307692308,4,2515.014163183281,12,0,1
4217.320388349512,7305.255687443258,28923.251020408163,44,629760.5444029525,48,0,0
6164.259602649003,11647.186910909693,44204.140084388186,41,857300.4167653208,48,0,0
3612.618749999998,8769.211304307675,24354.359375,31,211294.03975792415,24,0,0
8343.457142857145,15356.95728241648,46422.172093023255,9,141374.31775371265,12,0,1
4514.263793103446,8270.80669054151,31918.360103626943,36,553562.8820115812,24,0,0
2474.219762845848,9092.391677735002,39838.42166172107,40,866145.5322500425,48,0,0
5046.222314049586,15231.254249719015,54878.192749244714,43,1049874.4227416874,48,0,0
1166.6409090909096,5475.459745822572,23115.898757763975,39,474434.1913786344,48,0,0
5918.624999999995,18989.74657674402,56575.75137614679,45,836831.6200196439,48,0,0
5846.024561403508,15022.053643372165,58201.458333333336,18,506832.3188386021,12,0,0
1639.7953488372093,5339.480849164635,24021.212328767124,17,226818.2607174435,12,0,0
1903.3125,4838.495019613385,14926.74,9,47247.74964695907,12,0,1
2519.190000000001,7018.2113763518755,35212.59826086956,23,487052.0366878137,24,0,0
1001.3759999999997,4960.809167448108,20080.563829787236,8,81271.56395912815,12,0,1
1935.604166666667,5565.904807060103,22827.218072289157,19,222212.76070521006,24,0,0
3631.168817204298,8583.958473631737,25038.086021505376,43,338417.2701924018,48,0,0
1980.1398496240613,11590.330013735025,31716.178682170543,46,392633.85811622266,48,0,0
8538.031055900621,13087.44015399804,34874.45934065934,47,408880.2145351732,48,0,0
13359.85,23994.89646794501,64981.65000000001,3,50975.57119232996,12,0,1
6031.430952380951,13132.897011272216,45076.33149606299,21,395021.28694388963,24,0,0
2286.415384615384,5997.693223968361,22122.007142857143,8,81012.96555936337,12,0,1
4275.0010362694275,10987.421271672769,40813.2628975265,42,791213.6548756006,48,0,0
8733.06481481481,14805.92602969621,55670.46489361702,40,1042344.513368984,48,0,0
1214.257692307692,3994.1670418052413,17132.91157894737,23,210325.28239274837,24,0,0
3514.3999999999996,7308.349491942251,25827.53823529412,8,89686.71401127694,12,0,1
7232.161599999996,12654.057604012354,55286.788888888885,36,1079232.2525111104,24,0,0
5141.030952380951,11568.451297408208,44936.465693430655,25,544989.077465356,24,0,0
6729.231914893614,12637.227884766102,50318.99,27,676202.4242226304,24,0,0
968.0444444444443,8580.086493093952,31849.592173913043,21,308477.8029422279,24,0,0
940.3862068965516,4345.7633477648305,16336.543103448275,16,122320.26252669783,12,0,0
2731.4888888888886,14635.525854817688,33395.1,10,41240.482903646225,12,0,1
1310.3077777777785,9507.283822259109,30666.169314079423,38,442760.8634433258,48,0,0
2500.0297709923643,8635.848604382201,26385.78542857143,42,382791.7052318952,48,0,0
2636.2126582278493,9400.226943931255,44735.0852173913,17,440888.73260198947,12,0,0
1477.6915662650608,3897.4074752298256,18974.257534246575,34,380101.04784875544,24,0,0
7480.825,11939.563632036447,28337.164999999997,5,22290.18867963552,12,0,1
1626.9540540540554,4380.324766348158,20647.00675105485,46,546772.4320444926,48,0,0
14571.642857142857,27056.798492468926,71829.8,4,70864.8120602486,12,0,1
1213.044827586207,6485.688990290343,23083.865137614677,25,252812.1789258498,24,0,0
3235.171428571428,8042.992691187813,38220.58975903615,29,641903.5269231552,24,0,0
3317.076470588236,9316.534319396833,38080.09154929577,14,272258.3207470295,12,0,0
1254.7428571428572,9465.373056873403,26428.53870967742,8,59982.340767444926,12,0,1
1069.9632653061233,4999.780054002398,19314.593370165745,43,400546.4302729208,48,0,0
1553.668686868688,4233.15317144895,24839.065625,37,605792.0934377777,48,0,0
2139.8789473684214,7075.555304695379,32526.683950617284,21,385887.04016575706,24,0,0
816.9216494845364,8879.375313519782,33450.12666666666,28,439358.5291095588,24,0,0
1793.2482758620695,4685.803311494088,19584.452631578948,18,183831.2281546339,12,0,0
6989.683720930233,12686.646968518104,48112.671428571426,13,295611.90738995787,12,0,0
1395.1766666666676,3792.839824703532,20290.039234449763,47,597104.9004970068,48,0,0
1485.5593220338994,5013.862716232988,21414.141450777202,39,444070.22471413785,48,0,0
5081.6427480916,9769.495483023346,37289.14048780488,37,656755.532305053,48,0,0
11105.387179487185,24050.912361775972,69230.93243243243,37,781776.9852285779,48,0,0
1485.1099999999994,7088.883865852032,33022.425490196074,9,169601.9198264281,12,0,1
8318.52,15494.662415641706,47845.84054054054,8,134852.12567405705,12,0,1
793.7428571428572,4629.425310861177,11552.16,5,11466.546891388225,12,0,1
6635.313414634143,19303.36788417329,65179.510358565734,44,1169202.0819696428,48,0,0
3280.0206896551726,9386.518316223957,35922.919607843134,10,171498.8297539522,12,0,1
11452.211764705884,13397.478452407102,42307.56923076923,10,155126.12325955025,12,0,1
2479.958823529412,5831.185629517471,14399.796774193548,15,41061.38272737909,12,0,1
10028.68888888889,17275.390624518863,54516.5,7,139760.0312567359,12,0,1
1588.074025974027,5455.43561487669,25065.62531120332,43,608654.4255023474,48,0,0
1639.969230769231,5652.49755454773,24944.484705882354,19,259150.30233895098,24,0,0
4598.225757575754,8824.884157776198,33070.5980861244,37,570570.7015111643,48,0,0
1582.133333333333,7648.364210368932,26972.052631578947,8,93402.59368672867,12,0,1
8601.406666666668,13677.380198239638,50190.68148148148,11,251195.13193502423,12,0,1
1291.9157894736843,7375.472554738494,26399.38484848485,8,93187.51791206289,12,0,1
2214.9343511450384,7925.1783798861925,26438.12888888889,23,243518.7589696796,24,0,0
7751.751648351644,14713.76967752757,43608.34259259259,34,482147.3100762733,24,0,0
2899.692134831462,6881.046919617154,29716.866463414633,35,558417.0418463114,24,0,0
