loan_id,account_id,amount_loan,duration,payments,status,trans_id,date_y,type,amount_y,balance,date_diff
5452,2352,49440,60,824,1,688653,821232000,withdrawal,4.0,46600.3,691200.0
5452,2352,49440,60,824,1,688757,821318400,withdrawal,1200.0,65652.3,86400.0
5452,2352,49440,60,824,1,688509,821318400,credit,20252.0,66852.3,950400.0
5452,2352,49440,60,824,1,688742,821404800,withdrawal,4000.0,61652.3,86400.0
5452,2352,49440,60,824,1,688605,821404800,withdrawal,34.0,61618.3,0.0
5452,2352,49440,60,824,1,688557,821577600,withdrawal,5581.0,56037.3,172800.0
5452,2352,49440,60,824,1,688851,821750400,withdrawal,10800.0,45237.3,172800.0
5452,2352,49440,60,824,1,688760,822009600,withdrawal,3480.0,41757.3,259200.0
5452,2352,49440,60,824,1,688756,822182400,withdrawal,3360.0,38397.3,172800.0
5452,2352,49440,60,824,1,688701,822182400,withdrawal,600.0,37797.3,0.0
5452,2352,49440,60,824,1,688759,822528000,withdrawal,2040.0,35757.3,345600.0
5452,2352,49440,60,824,1,688702,822960000,withdrawal,400.0,35357.3,432000.0
5452,2352,49440,60,824,1,688755,822960000,withdrawal,2880.0,32477.3,0.0
5452,2352,49440,60,824,1,688805,823046400,withdrawal,14.6,32649.9,86400.0
5452,2352,49440,60,824,1,3607734,823046400,credit,187.3,32664.5,1728000.0
5452,2352,49440,60,824,1,688654,823910400,withdrawal,4.0,32645.9,864000.0
5452,2352,49440,60,824,1,688510,823996800,credit,20252.0,52897.9,950400.0
5452,2352,49440,60,824,1,688606,824083200,withdrawal,34.0,52863.9,172800.0
5452,2352,49440,60,824,1,688558,824256000,withdrawal,5581.0,47282.9,172800.0
5452,2352,49440,60,824,1,688852,824342400,withdrawal,8800.0,38482.9,86400.0
5452,2352,49440,60,824,1,688806,825552000,withdrawal,14.6,38627.6,1209600.0
5452,2352,49440,60,824,1,3607735,825552000,credit,159.3,38642.2,1555200.0
5452,2352,49440,60,824,1,688776,825724800,withdrawal,2520.0,36107.6,172800.0
5452,2352,49440,60,824,1,688779,825984000,withdrawal,1560.0,34547.6,259200.0
5452,2352,49440,60,824,1,688703,825984000,withdrawal,800.0,33747.6,0.0
5452,2352,49440,60,824,1,688780,826156800,withdrawal,3240.0,30507.6,172800.0
5452,2352,49440,60,824,1,688655,826416000,withdrawal,4.0,30503.6,259200.0
5452,2352,49440,60,824,1,688511,826502400,credit,20252.0,50755.6,950400.0
5452,2352,49440,60,824,1,688607,826588800,withdrawal,34.0,50721.6,172800.0
5452,2352,49440,60,824,1,688559,826761600,withdrawal,5581.0,45140.6,172800.0
5452,2352,49440,60,824,1,688853,826934400,withdrawal,6200.0,38940.6,172800.0
5452,2352,49440,60,824,1,688807,828230400,withdrawal,14.6,39088.6,1296000.0
5452,2352,49440,60,824,1,3607736,828230400,credit,162.6,39103.2,1728000.0
5452,2352,49440,60,824,1,688704,828921600,withdrawal,700.0,38388.6,691200.0
5452,2352,49440,60,824,1,688656,829094400,withdrawal,4.0,38384.6,172800.0
5452,2352,49440,60,824,1,688512,829180800,credit,20252.0,58636.6,950400.0
5452,2352,49440,60,824,1,688608,829267200,withdrawal,34.0,58602.6,172800.0
5452,2352,49440,60,824,1,688560,829440000,withdrawal,5581.0,53021.6,172800.0
5452,2352,49440,60,824,1,688854,829526400,withdrawal,8000.0,45021.6,86400.0
5453,2361,156672,36,4352,1,690857,762134400,credit,500.0,500.0,
5453,2361,156672,36,4352,1,690860,763516800,credit,6920.0,7420.0,1382400.0
5453,2361,156672,36,4352,1,691168,764726400,credit,9300.0,16720.0,1209600.0
5453,2361,156672,36,4352,1,3608023,765072000,credit,11.2,16731.2,345600.0
5453,2361,156672,36,4352,1,690861,766195200,credit,6920.0,23651.2,1123200.0
5453,2361,156672,36,4352,1,691169,767318400,credit,100.0,23751.2,1123200.0
5453,2361,156672,36,4352,1,3608024,767664000,credit,74.5,23825.8,345600.0
5453,2361,156672,36,4352,1,690862,768787200,credit,6920.0,30745.8,1123200.0
5453,2361,156672,36,4352,1,691170,769910400,withdrawal,1200.0,29545.8,
5453,2361,156672,36,4352,1,3608025,770342400,credit,103.6,29649.4,1555200.0
5453,2361,156672,36,4352,1,690863,771465600,credit,10380.0,40029.4,1123200.0
5453,2361,156672,36,4352,1,691171,772502400,withdrawal,5200.0,34829.4,2592000.0
5453,2361,156672,36,4352,1,3608026,772934400,credit,127.5,34956.9,1468800.0
5453,2361,156672,36,4352,1,690864,774057600,credit,6920.0,41876.9,1123200.0
5453,2361,156672,36,4352,1,691083,774316800,withdrawal,2520.0,39356.9,1814400.0
5453,2361,156672,36,4352,1,691172,775094400,withdrawal,9000.0,30356.9,777600.0
5453,2361,156672,36,4352,1,691082,775180800,withdrawal,3720.0,26636.9,86400.0
5453,2361,156672,36,4352,1,690985,775612800,withdrawal,3100.0,23679.9,432000.0
5453,2361,156672,36,4352,1,691115,775612800,withdrawal,14.6,23665.3,0.0
5453,2361,156672,36,4352,1,3608027,775612800,credit,143.0,26779.9,1555200.0
5453,2361,156672,36,4352,1,690925,776044800,withdrawal,4613.0,19052.3,432000.0
5453,2361,156672,36,4352,1,691081,776736000,withdrawal,4560.0,21412.3,691200.0
5453,2361,156672,36,4352,1,690865,776736000,credit,6920.0,25972.3,1123200.0
5453,2361,156672,36,4352,1,691173,777686400,credit,3700.0,25112.3,950400.0
5453,2361,156672,36,4352,1,691116,778291200,withdrawal,14.6,25194.5,1555200.0
5453,2361,156672,36,4352,1,3608028,778291200,credit,96.8,25209.1,604800.0
5453,2361,156672,36,4352,1,690926,778723200,withdrawal,4613.0,20581.5,432000.0
5453,2361,156672,36,4352,1,690866,779414400,credit,6920.0,27501.5,1123200.0
5453,2361,156672,36,4352,1,691174,780278400,credit,1600.0,29101.5,864000.0
5453,2361,156672,36,4352,1,690986,780710400,withdrawal,5200.0,23901.5,1987200.0
5453,2361,156672,36,4352,1,691117,780883200,withdrawal,14.6,23997.3,172800.0
5453,2361,156672,36,4352,1,3608029,780883200,credit,110.4,24011.9,604800.0
5453,2361,156672,36,4352,1,690927,781315200,withdrawal,4613.0,19384.3,432000.0
5453,2361,156672,36,4352,1,690867,782006400,credit,6920.0,26304.3,1123200.0
5453,2361,156672,36,4352,1,690987,782438400,withdrawal,5900.0,20404.3,1123200.0
5453,2361,156672,36,4352,1,691175,782870400,credit,3400.0,23804.3,864000.0
5453,2361,156672,36,4352,1,691118,783561600,withdrawal,14.6,23888.5,1123200.0
5453,2361,156672,36,4352,1,3608030,783561600,credit,98.8,23903.1,691200.0
5453,2361,156672,36,4352,1,690928,783993600,withdrawal,4613.0,19275.5,432000.0
5453,2361,156672,36,4352,1,690988,784166400,withdrawal,4400.0,14875.5,172800.0
5453,2361,156672,36,4352,1,690868,784684800,credit,6920.0,21795.5,1123200.0
5453,2361,156672,36,4352,1,691176,785462400,credit,3800.0,25595.5,777600.0
5453,2361,156672,36,4352,1,691119,786153600,withdrawal,14.6,25672.3,1987200.0
5453,2361,156672,36,4352,1,3608031,786153600,credit,91.4,25686.9,691200.0
5453,2361,156672,36,4352,1,690929,786585600,withdrawal,4613.0,21059.3,432000.0
5453,2361,156672,36,4352,1,690989,787017600,withdrawal,3500.0,17559.3,432000.0
5453,2361,156672,36,4352,1,691043,787190400,withdrawal,2560.0,14999.3,172800.0
5453,2361,156672,36,4352,1,690869,787276800,credit,10380.0,25379.3,1123200.0
5453,2361,156672,36,4352,1,691177,788054400,credit,2100.0,27479.3,777600.0
5453,2361,156672,36,4352,1,691120,788832000,withdrawal,14.6,27570.1,1641600.0
5453,2361,156672,36,4352,1,3608032,788832000,credit,105.4,27584.7,777600.0
5453,2361,156672,36,4352,1,691056,788918400,withdrawal,1080.0,26490.1,86400.0
5453,2361,156672,36,4352,1,690930,789264000,withdrawal,4613.0,21877.1,345600.0
5453,2361,156672,36,4352,1,691055,789782400,withdrawal,3120.0,18757.1,518400.0
5453,2361,156672,36,4352,1,691057,789782400,withdrawal,1320.0,17437.1,0.0
5453,2361,156672,36,4352,1,690870,789955200,credit,6920.0,24357.1,1123200.0
5453,2361,156672,36,4352,1,691054,790128000,withdrawal,1560.0,22797.1,345600.0
5453,2361,156672,36,4352,1,691178,790646400,credit,1900.0,24697.1,691200.0
5453,2361,156672,36,4352,1,691058,790732800,withdrawal,2880.0,21817.1,604800.0
5453,2361,156672,36,4352,1,690990,790819200,withdrawal,4900.0,16917.1,86400.0
5453,2361,156672,36,4352,1,691059,791424000,withdrawal,960.0,15957.1,604800.0
5453,2361,156672,36,4352,1,691121,791510400,withdrawal,14.6,16031.8,86400.0
5453,2361,156672,36,4352,1,3608033,791510400,credit,89.3,16046.4,864000.0
5453,2361,156672,36,4352,1,690931,791942400,withdrawal,4613.0,11418.8,432000.0
5453,2361,156672,36,4352,1,690871,792633600,credit,6920.0,18338.8,1123200.0
5453,2361,156672,36,4352,1,690991,792979200,withdrawal,4400.0,13938.8,1036800.0
5453,2361,156672,36,4352,1,691179,793238400,credit,7800.0,21738.8,604800.0
5453,2361,156672,36,4352,1,691122,793929600,withdrawal,14.6,21799.0,950400.0
5453,2361,156672,36,4352,1,3608034,793929600,credit,74.8,21813.6,691200.0
5453,2361,156672,36,4352,1,690992,794275200,withdrawal,4500.0,17299.0,345600.0
5453,2361,156672,36,4352,1,690932,794361600,withdrawal,4613.0,12686.0,86400.0
5453,2361,156672,36,4352,1,690872,795052800,credit,6920.0,19606.0,1123200.0
5453,2361,156672,36,4352,1,691180,795830400,credit,3600.0,23206.0,777600.0
5453,2361,156672,36,4352,1,691123,796608000,withdrawal,14.6,23271.5,2246400.0
5453,2361,156672,36,4352,1,3608035,796608000,credit,80.2,23286.1,777600.0
5464,2419,95808,12,7984,1,706132,754358400,credit,900.0,900.0,
5464,2419,95808,12,7984,1,706133,754876800,credit,8978.0,9878.0,518400.0
5464,2419,95808,12,7984,1,706158,755740800,credit,36320.0,46198.0,864000.0
5464,2419,95808,12,7984,1,706487,756950400,withdrawal,12100.0,34098.0,
5464,2419,95808,12,7984,1,3609862,757296000,credit,109.8,34207.8,1555200.0
5464,2419,95808,12,7984,1,706166,757468800,credit,36593.0,70800.8,172800.0
5464,2419,95808,12,7984,1,706488,759542400,withdrawal,22400.0,48400.8,2592000.0
5464,2419,95808,12,7984,1,3609863,759974400,credit,153.6,48554.4,2505600.0
5464,2419,95808,12,7984,1,706179,760233600,credit,49008.0,97562.4,259200.0
5464,2419,95808,12,7984,1,706489,762134400,withdrawal,38800.0,58762.4,2592000.0
5464,2419,95808,12,7984,1,3609864,762393600,credit,207.8,58970.3,2160000.0
5464,2419,95808,12,7984,1,706176,762566400,credit,22087.0,81057.3,172800.0
5464,2419,95808,12,7984,1,706287,763776000,withdrawal,5900.0,75157.3,1641600.0
5464,2419,95808,12,7984,1,706490,764726400,withdrawal,23700.0,51457.3,950400.0
5464,2419,95808,12,7984,1,706430,765072000,withdrawal,14.6,51706.9,345600.0
5464,2419,95808,12,7984,1,3609865,765072000,credit,264.2,51721.5,2505600.0
5464,2419,95808,12,7984,1,706162,765676800,credit,21045.0,72751.9,604800.0
5464,2419,95808,12,7984,1,706288,765763200,withdrawal,10500.0,62251.9,691200.0
5464,2419,95808,12,7984,1,706393,766713600,withdrawal,3000.0,59251.9,950400.0
5464,2419,95808,12,7984,1,706391,767059200,withdrawal,4800.0,54451.9,345600.0
5464,2419,95808,12,7984,1,706491,767318400,withdrawal,13200.0,41251.9,259200.0
5464,2419,95808,12,7984,1,706431,767664000,withdrawal,14.6,41466.9,345600.0
5464,2419,95808,12,7984,1,3609866,767664000,credit,229.7,41481.5,1987200.0
5464,2419,95808,12,7984,1,706289,769392000,withdrawal,5100.0,36366.9,1728000.0
5464,2419,95808,12,7984,1,706175,769824000,credit,12816.0,49182.9,2160000.0
5464,2419,95808,12,7984,1,706492,769910400,withdrawal,11600.0,37582.9,518400.0
5464,2419,95808,12,7984,1,706432,770342400,withdrawal,14.6,37739.0,432000.0
5464,2419,95808,12,7984,1,3609867,770342400,credit,170.7,37753.6,518400.0
5464,2419,95808,12,7984,1,706367,770688000,withdrawal,21000.0,16739.0,345600.0
5464,2419,95808,12,7984,1,706177,771033600,credit,29071.0,45810.0,691200.0
5464,2419,95808,12,7984,1,706172,771120000,credit,45573.0,91383.0,86400.0
5464,2419,95808,12,7984,1,706353,771552000,withdrawal in cash,20616.0,70767.0,
5464,2419,95808,12,7984,1,706355,772329600,withdrawal in cash,23409.0,47358.0,777600.0
5464,2419,95808,12,7984,1,706493,772502400,withdrawal,4900.0,32858.0,1814400.0
5464,2419,95808,12,7984,1,706290,772502400,withdrawal,9600.0,37758.0,0.0
5464,2419,95808,12,7984,1,706178,772761600,credit,11341.0,44199.0,1641600.0
5464,2419,95808,12,7984,1,706181,772848000,credit,41694.0,85893.0,86400.0
5464,2419,95808,12,7984,1,706433,772934400,withdrawal,14.6,86132.2,432000.0
5464,2419,95808,12,7984,1,3609868,772934400,credit,253.8,86146.8,86400.0
5464,2419,95808,12,7984,1,706494,773280000,withdrawal,37300.0,85152.2,345600.0
5464,2419,95808,12,7984,1,706173,773280000,credit,36320.0,122452.2,345600.0
5464,2419,95808,12,7984,1,706291,773712000,withdrawal,7700.0,77452.2,432000.0
5464,2419,95808,12,7984,1,706170,774748800,credit,33698.0,111150.2,1468800.0
5464,2419,95808,12,7984,1,706495,774748800,withdrawal,20600.0,90550.2,1036800.0
5464,2419,95808,12,7984,1,706496,775094400,withdrawal,34100.0,56450.2,345600.0
5464,2419,95808,12,7984,1,706164,775612800,credit,30879.0,87329.2,864000.0
5464,2419,95808,12,7984,1,706434,775612800,withdrawal,14.6,87673.4,518400.0
5464,2419,95808,12,7984,1,3609869,775612800,credit,358.8,87688.0,0.0
5464,2419,95808,12,7984,1,706292,776131200,withdrawal,9100.0,78573.4,518400.0
5464,2419,95808,12,7984,1,706497,776390400,withdrawal,31900.0,86126.4,259200.0
5464,2419,95808,12,7984,1,706174,776390400,credit,39453.0,118026.4,777600.0
5464,2419,95808,12,7984,1,706163,776476800,credit,22968.0,109094.4,86400.0
5464,2419,95808,12,7984,1,706498,776476800,withdrawal,57700.0,51394.4,86400.0
5464,2419,95808,12,7984,1,706171,777081600,credit,10724.0,62118.4,604800.0
5464,2419,95808,12,7984,1,706168,777600000,credit,29995.0,92113.4,518400.0
5464,2419,95808,12,7984,1,706499,777686400,withdrawal,36400.0,55713.4,1209600.0
5464,2419,95808,12,7984,1,706435,778291200,withdrawal,14.6,56029.4,604800.0
5464,2419,95808,12,7984,1,3609870,778291200,credit,330.6,56044.0,691200.0
5464,2419,95808,12,7984,1,706354,778723200,withdrawal in cash,5161.0,50868.4,6393600.0
5464,2419,95808,12,7984,1,706182,778982400,credit,39735.0,90603.4,691200.0
5464,2419,95808,12,7984,1,706293,779932800,withdrawal,8500.0,82103.4,1641600.0
5464,2419,95808,12,7984,1,706165,780192000,credit,40036.0,122139.4,1209600.0
5464,2419,95808,12,7984,1,706500,780192000,withdrawal,27000.0,95139.4,259200.0
5464,2419,95808,12,7984,1,706501,780278400,withdrawal,38300.0,56839.4,86400.0
5464,2419,95808,12,7984,1,706436,780883200,withdrawal,14.6,57127.8,604800.0
5464,2419,95808,12,7984,1,3609871,780883200,credit,303.0,57142.4,691200.0
5464,2419,95808,12,7984,1,706392,781142400,withdrawal,10200.0,46927.8,259200.0
5464,2419,95808,12,7984,1,706167,781920000,credit,20384.0,67311.8,1036800.0
5464,2419,95808,12,7984,1,706350,782179200,withdrawal in cash,3559.0,63752.8,3456000.0
5464,2419,95808,12,7984,1,706502,782870400,withdrawal,18400.0,45352.8,1728000.0
5464,2419,95808,12,7984,1,706294,783043200,withdrawal,9500.0,35852.8,172800.0
5464,2419,95808,12,7984,1,706437,783561600,withdrawal,14.6,36063.8,518400.0
5464,2419,95808,12,7984,1,3609872,783561600,credit,225.6,36078.4,1641600.0
5464,2419,95808,12,7984,1,706169,784857600,credit,8401.0,44464.8,1296000.0
5464,2419,95808,12,7984,1,706503,785462400,withdrawal,8300.0,36164.8,1900800.0
5464,2419,95808,12,7984,1,706295,785462400,withdrawal,8800.0,27364.8,0.0
5464,2419,95808,12,7984,1,706180,786153600,credit,25653.0,53017.8,1296000.0
5464,2419,95808,12,7984,1,706438,786153600,withdrawal,14.6,53145.5,691200.0
5464,2419,95808,12,7984,1,3609873,786153600,credit,142.4,53160.1,0.0
5464,2419,95808,12,7984,1,706296,786585600,withdrawal,11300.0,41845.5,432000.0
5464,2419,95808,12,7984,1,706504,788054400,withdrawal,12600.0,29245.5,1468800.0
5464,2419,95808,12,7984,1,706379,788227200,withdrawal,8700.0,20545.5,172800.0
5464,2419,95808,12,7984,1,706183,788659200,credit,32662.0,53207.5,2505600.0
5464,2419,95808,12,7984,1,706439,788832000,withdrawal,14.6,53385.4,604800.0
5464,2419,95808,12,7984,1,3609874,788832000,credit,192.5,53400.0,172800.0
5464,2419,95808,12,7984,1,706374,789696000,withdrawal,18000.0,35385.4,864000.0
5464,2419,95808,12,7984,1,706191,790214400,credit,43242.0,78627.4,1382400.0
5464,2419,95808,12,7984,1,706297,790473600,withdrawal,7500.0,71127.4,777600.0
5464,2419,95808,12,7984,1,706505,790646400,withdrawal,25000.0,46127.4,172800.0
5464,2419,95808,12,7984,1,706193,791337600,credit,26373.0,72500.4,1123200.0
5470,2456,200976,48,4187,1,716867,810604800,credit,600.0,600.0,
5470,2456,200976,48,4187,1,716876,811036800,credit,25124.0,25724.0,432000.0
5470,2456,200976,48,4187,1,3611138,812419200,credit,60.7,25784.7,1382400.0
5470,2456,200976,48,4187,1,717112,813196800,credit,1100.0,26884.7,777600.0
5470,2456,200976,48,4187,1,716877,813628800,credit,25124.0,52008.7,432000.0
5470,2456,200976,48,4187,1,3611139,815097600,credit,170.8,52179.5,1468800.0
5470,2456,200976,48,4187,1,717113,815788800,withdrawal,11900.0,40279.5,
5470,2456,200976,48,4187,1,716878,816307200,credit,25124.0,65403.5,1209600.0
5470,2456,200976,48,4187,1,3611140,817689600,credit,248.3,65651.8,1382400.0
5470,2456,200976,48,4187,1,717114,818380800,withdrawal,20100.0,45551.8,2592000.0
5470,2456,200976,48,4187,1,716879,818899200,credit,37686.0,83237.8,1209600.0
5470,2456,200976,48,4187,1,3611141,820368000,credit,315.7,83553.5,1468800.0
5470,2456,200976,48,4187,1,717115,820972800,withdrawal,26600.0,56953.5,2592000.0
5470,2456,200976,48,4187,1,716880,821577600,credit,25124.0,82077.5,1209600.0
5470,2456,200976,48,4187,1,717040,822355200,withdrawal,16200.0,65877.5,1382400.0
5470,2456,200976,48,4187,1,717077,823046400,withdrawal,14.6,66187.3,691200.0
5470,2456,200976,48,4187,1,3611142,823046400,credit,324.5,66201.9,1468800.0
5470,2456,200976,48,4187,1,716929,823305600,withdrawal,4400.0,61787.3,259200.0
5470,2456,200976,48,4187,1,717052,823478400,withdrawal,5100.0,56687.3,172800.0
5470,2456,200976,48,4187,1,717116,823564800,withdrawal,15200.0,41487.3,86400.0
5470,2456,200976,48,4187,1,716977,824083200,withdrawal,9554.0,31933.3,518400.0
5470,2456,200976,48,4187,1,716881,824256000,credit,25124.0,57057.3,1209600.0
5470,2456,200976,48,4187,1,717078,825552000,withdrawal,14.6,57265.0,1468800.0
5470,2456,200976,48,4187,1,3611143,825552000,credit,222.3,57279.6,1296000.0
5470,2456,200976,48,4187,1,717117,826156800,withdrawal,14100.0,43165.0,604800.0
5470,2456,200976,48,4187,1,716930,826329600,withdrawal,4300.0,38865.0,172800.0
5470,2456,200976,48,4187,1,716978,826588800,withdrawal,9554.0,29311.0,259200.0
5470,2456,200976,48,4187,1,717016,826675200,withdrawal in cash,8554.0,20757.0,
5470,2456,200976,48,4187,1,716882,826761600,credit,25124.0,45881.0,1209600.0
5470,2456,200976,48,4187,1,717079,828230400,withdrawal,14.6,46061.4,1641600.0
5470,2456,200976,48,4187,1,3611144,828230400,credit,195.0,46076.0,1468800.0
5470,2456,200976,48,4187,1,717118,828748800,withdrawal,7600.0,38461.4,518400.0
5470,2456,200976,48,4187,1,717054,828921600,withdrawal,6600.0,31861.4,172800.0
5470,2456,200976,48,4187,1,716979,829267200,withdrawal,9554.0,22307.4,345600.0
5470,2456,200976,48,4187,1,716883,829440000,credit,25124.0,47431.4,1209600.0
5479,2486,24516,12,2043,1,726514,730771200,credit,200.0,200.0,
5479,2486,24516,12,2043,1,726530,733017600,credit,38820.0,39020.0,2246400.0
5479,2486,24516,12,2043,1,726927,733363200,withdrawal,7900.0,31120.0,
5479,2486,24516,12,2043,1,3612223,733536000,credit,12.5,31132.5,518400.0
5479,2486,24516,12,2043,1,726517,734832000,credit,42899.0,74031.5,1296000.0
5479,2486,24516,12,2043,1,726928,735955200,withdrawal,54100.0,48899.5,2592000.0
5479,2486,24516,12,2043,1,726520,735955200,credit,28968.0,102999.5,1123200.0
5479,2486,24516,12,2043,1,726929,735955200,withdrawal,10000.0,38899.5,0.0
5479,2486,24516,12,2043,1,3612224,736128000,credit,159.6,39059.2,172800.0
5479,2486,24516,12,2043,1,726526,736992000,credit,38062.0,77121.2,864000.0
5479,2486,24516,12,2043,1,726930,737078400,withdrawal,49700.0,75554.2,1123200.0
5479,2486,24516,12,2043,1,726532,737078400,credit,48133.0,125254.2,86400.0
5479,2486,24516,12,2043,1,726644,737164800,withdrawal,2000.0,73554.2,86400.0
5479,2486,24516,12,2043,1,726931,738547200,withdrawal,24200.0,49354.2,1382400.0
5479,2486,24516,12,2043,1,726860,738806400,withdrawal,14.6,49679.6,259200.0
5479,2486,24516,12,2043,1,3612225,738806400,credit,340.0,49694.2,1728000.0
5479,2486,24516,12,2043,1,726645,739152000,withdrawal,2600.0,47079.6,345600.0
5479,2486,24516,12,2043,1,726524,739324800,credit,39956.0,87035.6,518400.0
5479,2486,24516,12,2043,1,726821,740102400,withdrawal,11100.0,75935.6,950400.0
5479,2486,24516,12,2043,1,726529,740534400,credit,27254.0,103189.6,1209600.0
5479,2486,24516,12,2043,1,726772,740707200,withdrawal,53100.0,50089.6,604800.0
5479,2486,24516,12,2043,1,726932,741139200,withdrawal,11000.0,39089.6,432000.0
5479,2486,24516,12,2043,1,726861,741398400,withdrawal,14.6,39356.2,259200.0
5479,2486,24516,12,2043,1,3612226,741398400,credit,281.2,39370.8,864000.0
5479,2486,24516,12,2043,1,726724,742003200,withdrawal in cash,7969.0,31387.2,
5479,2486,24516,12,2043,1,726646,742348800,withdrawal,2100.0,29287.2,950400.0
5479,2486,24516,12,2043,1,726717,742521600,withdrawal in cash,19903.0,20951.2,518400.0
5479,2486,24516,12,2043,1,726521,742521600,credit,11567.0,40854.2,1123200.0
5479,2486,24516,12,2043,1,726527,743472000,credit,44788.0,65739.2,950400.0
5479,2486,24516,12,2043,1,726822,743558400,withdrawal,8400.0,106875.2,1209600.0
5479,2486,24516,12,2043,1,726531,743558400,credit,49536.0,115275.2,86400.0
5479,2486,24516,12,2043,1,726933,743558400,withdrawal,59200.0,47675.2,0.0
5479,2486,24516,12,2043,1,726934,743731200,withdrawal,13700.0,33975.2,172800.0
5479,2486,24516,12,2043,1,726723,743904000,withdrawal in cash,14401.0,19574.2,1382400.0
5479,2486,24516,12,2043,1,726862,744076800,withdrawal,14.6,19692.2,345600.0
5479,2486,24516,12,2043,1,3612227,744076800,credit,132.6,19706.8,518400.0
5479,2486,24516,12,2043,1,726722,744422400,withdrawal in cash,16968.0,2724.2,518400.0
5479,2486,24516,12,2043,1,726647,745372800,withdrawal,2300.0,424.2,1296000.0
5479,2486,24516,12,2043,1,726935,746323200,credit,10200.0,10624.2,2246400.0
5479,2486,24516,12,2043,1,726518,746668800,credit,13907.0,24531.2,345600.0
5479,2486,24516,12,2043,1,726863,746755200,withdrawal,14.6,24566.5,1382400.0
5479,2486,24516,12,2043,1,3612228,746755200,credit,49.9,24581.1,86400.0
5479,2486,24516,12,2043,1,726648,748656000,withdrawal,2100.0,22466.5,1900800.0
5479,2486,24516,12,2043,1,726936,748915200,credit,100.0,22566.5,2160000.0
5479,2486,24516,12,2043,1,726864,749347200,withdrawal,14.6,22652.5,691200.0
5479,2486,24516,12,2043,1,3612229,749347200,credit,100.6,22667.1,432000.0
5479,2486,24516,12,2043,1,726523,750643200,credit,38716.0,61368.5,1296000.0
5479,2486,24516,12,2043,1,726538,751161600,credit,28614.0,89982.5,518400.0
5479,2486,24516,12,2043,1,726649,751334400,withdrawal,2300.0,87682.5,1987200.0
5479,2486,24516,12,2043,1,726536,751420800,credit,5817.0,93499.5,259200.0
5479,2486,24516,12,2043,1,726937,751507200,withdrawal,37000.0,56499.5,172800.0
5479,2486,24516,12,2043,1,726516,751939200,credit,42767.0,99266.5,518400.0
5479,2486,24516,12,2043,1,726865,752025600,withdrawal,14.6,88070.4,518400.0
5479,2486,24516,12,2043,1,726721,752025600,withdrawal in cash,11354.0,88085.0,7603200.0
5479,2486,24516,12,2043,1,3612230,752025600,credit,172.5,99439.0,86400.0
5479,2486,24516,12,2043,1,726720,752371200,withdrawal in cash,20439.0,67631.4,345600.0
5479,2486,24516,12,2043,1,726824,752371200,withdrawal,11100.0,56531.4,345600.0
5479,2486,24516,12,2043,1,726714,752716800,withdrawal in cash,6836.0,49695.4,345600.0
5479,2486,24516,12,2043,1,726650,752889600,withdrawal,2500.0,47195.4,518400.0
5479,2486,24516,12,2043,1,726938,754099200,withdrawal,12600.0,34595.4,1209600.0
5479,2486,24516,12,2043,1,726519,754358400,credit,43867.0,78462.4,2332800.0
5479,2486,24516,12,2043,1,726866,754617600,withdrawal,14.6,78679.5,518400.0
5479,2486,24516,12,2043,1,3612231,754617600,credit,231.7,78694.1,259200.0
5479,2486,24516,12,2043,1,726778,755740800,withdrawal,8100.0,70579.5,1123200.0
5479,2486,24516,12,2043,1,726823,755827200,withdrawal,7200.0,60479.5,86400.0
5479,2486,24516,12,2043,1,726651,755827200,withdrawal,2900.0,67679.5,0.0
5479,2486,24516,12,2043,1,726533,755913600,credit,32305.0,92784.5,1296000.0
5479,2486,24516,12,2043,1,726715,756259200,withdrawal in cash,22893.0,69891.5,3542400.0
5479,2486,24516,12,2043,1,726718,756604800,withdrawal in cash,16349.0,53542.5,345600.0
5479,2486,24516,12,2043,1,726939,756691200,withdrawal,17600.0,35942.5,864000.0
5479,2486,24516,12,2043,1,726537,757209600,credit,42438.0,78380.5,1296000.0
5479,2486,24516,12,2043,1,726867,757296000,withdrawal,14.6,78656.2,604800.0
5479,2486,24516,12,2043,1,3612232,757296000,credit,290.4,78670.8,86400.0
5482,2496,165120,60,2752,1,730003,769478400,credit,1100.0,1100.0,
5482,2496,165120,60,2752,1,730009,771379200,credit,11210.0,12310.0,1900800.0
5482,2496,165120,60,2752,1,730314,772070400,credit,8000.0,20310.0,691200.0
5482,2496,165120,60,2752,1,3612691,772934400,credit,31.0,20341.0,864000.0
5482,2496,165120,60,2752,1,730010,773971200,credit,7473.0,27814.0,1036800.0
5482,2496,165120,60,2752,1,730315,774662400,withdrawal,1100.0,26714.0,
5482,2496,165120,60,2752,1,3612692,775612800,credit,95.0,26809.0,1641600.0
5482,2496,165120,60,2752,1,730011,776649600,credit,7473.0,34282.0,1036800.0
5482,2496,165120,60,2752,1,730316,777254400,withdrawal,5500.0,28782.0,2592000.0
5482,2496,165120,60,2752,1,3612693,778291200,credit,114.9,28896.9,1641600.0
5482,2496,165120,60,2752,1,730012,779328000,credit,7473.0,36369.9,1036800.0
5482,2496,165120,60,2752,1,730317,779846400,withdrawal,6300.0,30069.9,2592000.0
5482,2496,165120,60,2752,1,3612694,780883200,credit,122.2,30192.1,1555200.0
5482,2496,165120,60,2752,1,730013,781920000,credit,7473.0,37665.1,1036800.0
